id.exposure	id.outcome	outcome	exposure	method	nsnp	beta	SE	P_value	Cochran_Q	Q_df	Q_P	gene_symbol	assay_target_ID	UniProt_ID	normalization	method_role	n_clumped	CI_lower	CI_upper	OR	OR_CI_lower	OR_CI_upper	Egger_intercept	Egger_intercept_SE	Egger_intercept_P	mean_F	min_F	beta_status	exclusion_reason	beta_source	instrument_scope	inference_role	planned_tests_per_outcome	planned_global_beta_tests	P_FDR_within_outcome	P_Bonferroni_within_outcome	P_FDR_global_36	P_Bonferroni_global_36	minus_log10_P	P_value_display	P_FDR_global_planned	P_Bonferroni_global_planned
"15372_43"	"AD"	"AD"	"15372_43"	"Wald ratio"	1	-0.183838383838384	0.21010101010101	0.381573905705021	NA	NA	NA	"BRD2"	"15372_43"	"P25440"	"smp"	"primary"	1	-0.595636363636364	0.227959595959596	0.832070268963574	0.55121168316407	1.25603457553536	NA	NA	NA	38.1896225224088	38.1896225224088	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.686833030269038	1	0.667063389257589	1	0.418421332594266	"3.816e-01"	0.667063389257589	1
"15372_43"	"any_AMD"	"any_AMD"	"15372_43"	"Wald ratio"	1	0.443527272727273	0.275610101010101	0.10756032512204	NA	NA	NA	"BRD2"	"15372_43"	"P25440"	"smp"	"primary"	1	-0.0966685252525253	0.983723070707071	1.55819371082557	0.907856887895823	2.6743946902069	NA	NA	NA	38.1896225224088	38.1896225224088	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.24201073152459	0.968042926098358	0.322680975366119	1	0.968347893707062	"1.076e-01"	0.322680975366119	1
"15372_43"	"dry_AMD"	"dry_AMD"	"15372_43"	"Wald ratio"	1	0.665145454545455	0.326084848484848	0.0413709891242525	NA	NA	NA	"BRD2"	"15372_43"	"P25440"	"smp"	"primary"	1	0.0260191515151514	1.30427175757576	1.94477337689257	1.02636060464589	3.68500453968127	NA	NA	NA	38.1896225224088	38.1896225224088	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.093084725529568	0.372338902118272	0.148935560847309	1	1.38330409558818	"4.137e-02"	0.148935560847309	1
"15372_43"	"wet_AMD"	"wet_AMD"	"15372_43"	"Wald ratio"	1	0.444854545454546	0.366462626262626	0.224780115019119	NA	NA	NA	"BRD2"	"15372_43"	"P25440"	"smp"	"primary"	1	-0.273412202020202	1.16312129292929	1.56026323194741	0.760779128294259	3.19990554738954	NA	NA	NA	38.1896225224088	38.1896225224088	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.44313493564491	1	0.521335218405776	1	0.648242110894095	"2.248e-01"	0.521335218405776	1
"15653_9"	"AD"	"AD"	"15653_9"	"Inverse variance weighted"	8	-0.0559405978505691	0.0373793780614016	0.134506978021013	11.1743635354353	7	0.13119213537298	"COL10A1"	"15653_9"	"Q03692"	"smp"	"primary"	8	-0.129204178850916	0.0173229831497781	0.945595304615694	0.87879451597184	1.01747389618428	-0.00473891703245133	0.00984732161501468	0.647393639305154	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.345440227815937	1	0.372480862212035	1	0.871255184528415	"1.345e-01"	0.372480862212035	1
"15653_9"	"AD"	"AD"	"15653_9"	"MR Egger"	8	-0.0336222924553414	0.0609943364000013	0.581471697501578	10.7590789511581	6	0.0961139391102035	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	-0.153171191799344	0.0859266068886611	0.966936654942932	0.857982829613975	1.08972634696301	-0.00473891703245133	0.00984732161501468	0.647393639305154	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.235471419229642	"5.815e-01"	NA	NA
"15653_9"	"AD"	"AD"	"15653_9"	"Weighted median"	8	-0.0661883957903016	0.0318526252240243	0.037713290203476	NA	NA	NA	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	-0.128619541229389	-0.00375725035121396	0.935954517789606	0.879308442523229	0.996249799282044	-0.00473891703245133	0.00984732161501468	0.647393639305154	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	1.42350557698497	"3.771e-02"	NA	NA
"15653_9"	"any_AMD"	"any_AMD"	"15653_9"	"Inverse variance weighted"	8	0.196689031447692	0.0650786517378315	0.00250838586993275	15.3133128739183	7	0.0321864689689408	"COL10A1"	"15653_9"	"Q03692"	"smp"	"primary"	8	0.0691348740415424	0.324243188853842	1.21736541947719	1.07158072782582	1.38298359242213	-0.0184187228433929	0.0141395535551522	0.240459223102308	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.0112877364146974	0.0225754728293947	0.0150503152195965	0.090301891317579	2.60060565432769	"2.508e-03"	0.0150503152195965	0.090301891317579
"15653_9"	"any_AMD"	"any_AMD"	"15653_9"	"MR Egger"	8	0.29118267378375	0.0954665318720258	0.00228763547538802	11.9373097240735	6	0.0633820492054654	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	0.10406827131458	0.478297076252921	1.33800898079012	1.10967621138327	1.61332469265369	-0.0184187228433929	0.0141395535551522	0.240459223102308	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	2.64061317727408	"2.288e-03"	NA	NA
"15653_9"	"any_AMD"	"any_AMD"	"15653_9"	"Weighted median"	8	0.255788512243998	0.0506306782294928	4.37102536629651e-07	NA	NA	NA	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	0.156552382914192	0.355024641573804	1.29147956694008	1.1694720210671	1.42621579805033	-0.0184187228433929	0.0141395535551522	0.240459223102308	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	6.35941667316932	"4.371e-07"	NA	NA
"15653_9"	"dry_AMD"	"dry_AMD"	"15653_9"	"Inverse variance weighted"	8	0.212153947685655	0.0730848411096441	0.00369789896776648	13.7715104351243	7	0.0553977355453216	"COL10A1"	"15653_9"	"Q03692"	"smp"	"primary"	8	0.0689076591107529	0.355400236260558	1.23633820183358	1.07133727634386	1.42675157773794	-0.0123750985738684	0.0172486790074286	0.500060963346036	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.0110936969032994	0.0332810907098983	0.0190177661199419	0.133124362839593	2.43204495860165	"3.698e-03"	0.0190177661199419	0.133124362839593
"15653_9"	"dry_AMD"	"dry_AMD"	"15653_9"	"MR Egger"	8	0.275666973023373	0.11651643365126	0.0179859922528761	12.6834066522364	6	0.0483482095649167	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	0.0472947630669028	0.504039182979844	1.31740905820864	1.04843100227519	1.65539422516486	-0.0123750985738684	0.0172486790074286	0.500060963346036	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	1.7450655979866	"1.799e-02"	NA	NA
"15653_9"	"dry_AMD"	"dry_AMD"	"15653_9"	"Weighted median"	8	0.247342954035743	0.0580413129272425	2.0306093566067e-05	NA	NA	NA	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	0.133581980698348	0.361103927373138	1.28061823066579	1.14291495926106	1.43491257982476	-0.0123750985738684	0.0172486790074286	0.500060963346036	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	4.69237361701266	"2.031e-05"	NA	NA
"15653_9"	"wet_AMD"	"wet_AMD"	"15653_9"	"Inverse variance weighted"	8	0.218802584089949	0.0971791427356202	0.0243514494430012	19.2012888994453	7	0.00757962408252182	"COL10A1"	"15653_9"	"Q03692"	"smp"	"primary"	8	0.0283314643281338	0.409273703851765	1.24458555144402	1.02873661740646	1.50572378649102	-0.0397937787585371	0.017487701278895	0.0631862452359898	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.109581522493505	0.21916304498701	0.103853792474326	0.876652179948042	1.61347518367469	"2.435e-02"	0.103853792474326	0.876652179948042
"15653_9"	"wet_AMD"	"wet_AMD"	"15653_9"	"MR Egger"	8	0.423353493219037	0.118298177992537	0.000345309759353204	10.3066184906066	6	0.112319447131055	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	0.191489064353664	0.65521792208441	1.52707401087587	1.2110515894357	1.9255620941624	-0.0397937787585371	0.017487701278895	0.0631862452359898	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	3.46179114718385	"3.453e-04"	NA	NA
"15653_9"	"wet_AMD"	"wet_AMD"	"15653_9"	"Weighted median"	8	0.331153828982663	0.0678352982186688	1.05157456734371e-06	NA	NA	NA	"COL10A1"	"15653_9"	"Q03692"	"smp"	"sensitivity"	8	0.198196644474072	0.464111013491254	1.39257399407334	1.21920211961009	1.5905995386471	-0.0397937787585371	0.017487701278895	0.0631862452359898	305.376841262419	31.6287813178141	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	5.97815992598509	"1.052e-06"	NA	NA
"6923_1"	"AD"	"AD"	"6923_1"	"Inverse variance weighted"	10	-0.0962456658021233	0.0580093146959479	0.097087267135473	11.9740611656097	9	0.214775566753994	"PLOD2"	"6923_1"	"O00469"	"smp"	"primary"	14	-0.209943922606181	0.0174525910019345	0.908240864938921	0.810629702696707	1.01760577733682	0.0068785965307265	0.00874814812519395	0.454354693190807	52.7877731783507	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.345440227815937	0.873785404219257	0.317740146988821	1	1.01283772349468	"9.709e-02"	0.317740146988821	1
"6923_1"	"AD"	"AD"	"6923_1"	"MR Egger"	10	-0.158760433299598	0.0991731408952837	0.109412132771579	11.1150682842064	8	0.195264134378228	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-0.353139789454354	0.0356189228551579	0.85320073297193	0.702478987358981	1.03626087590267	0.0068785965307265	0.00874814812519395	0.454354693190807	52.7877731783507	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.960934516178236	"1.094e-01"	NA	NA
"6923_1"	"AD"	"AD"	"6923_1"	"Weighted median"	10	-0.085118664769104	0.0722393853209133	0.238682560869209	NA	NA	NA	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-0.226707859998094	0.056470530459886	0.91840329581999	0.797153628739222	1.05809543275497	0.0068785965307265	0.00874814812519395	0.454354693190807	52.7877731783507	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.622179311177361	"2.387e-01"	NA	NA
"6923_1"	"any_AMD"	"any_AMD"	"6923_1"	"Inverse variance weighted"	9	-0.487294101422593	0.479389088480562	0.309396219418179	258.527468330133	8	2.67836665947741e-51	"PLOD2"	"6923_1"	"O00469"	"smp"	"primary"	14	-1.42689671484449	0.452308511999308	0.614286343887862	0.24005271958043	1.57193683515294	-0.0503961959338936	0.0838738379488256	0.566873611375021	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.464094329127269	1	0.586224415739708	1	0.509484997345942	"3.094e-01"	0.586224415739708	1
"6923_1"	"any_AMD"	"any_AMD"	"6923_1"	"MR Egger"	9	0.17086544841732	1.20399056427851	0.88714640625164	245.847720265734	7	2.11938637001082e-49	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-2.18895605756857	2.53068695440321	1.18633111555331	0.112033644265546	12.5621327857025	-0.0503961959338936	0.0838738379488256	0.566873611375021	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0520047024001665	"8.871e-01"	NA	NA
"6923_1"	"any_AMD"	"any_AMD"	"6923_1"	"Weighted median"	9	-0.0315737599395803	0.128078559514834	0.805280730815274	NA	NA	NA	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-0.282607736588655	0.219460216709495	0.968919486375185	0.753815424082065	1.24540430068906	-0.0503961959338936	0.0838738379488256	0.566873611375021	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.094052692812105	"8.053e-01"	NA	NA
"6923_1"	"dry_AMD"	"dry_AMD"	"6923_1"	"Inverse variance weighted"	9	-0.410928805877797	0.47715075408741	0.38912031040026	181.558508766521	8	4.84516804665381e-35	"PLOD2"	"6923_1"	"O00469"	"smp"	"primary"	14	-1.34614428388912	0.524286672133526	0.663034134053604	0.260241746978226	1.68925342695687	-0.0495491588659485	0.0844491246488946	0.575807611161176	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.700416558720469	1	0.667063389257589	1	0.40991610030766	"3.891e-01"	0.667063389257589	1
"6923_1"	"dry_AMD"	"dry_AMD"	"6923_1"	"MR Egger"	9	0.240486077773719	1.21681221552465	0.843329751453099	173.048087987209	7	5.71391875809137e-34	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-2.1444658646546	2.62543802020204	1.27186722648261	0.117130583923291	13.810622192919	-0.0495491588659485	0.0844491246488946	0.575807611161176	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0740025781218576	"8.433e-01"	NA	NA
"6923_1"	"dry_AMD"	"dry_AMD"	"6923_1"	"Weighted median"	9	0.134330153336051	0.153604999189348	0.3818368717567	NA	NA	NA	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-0.166735645075071	0.435395951747173	1.14377037692094	0.846423337942231	1.54557491089778	-0.0495491588659485	0.0844491246488946	0.575807611161176	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.418122136635654	"3.818e-01"	NA	NA
"6923_1"	"wet_AMD"	"wet_AMD"	"6923_1"	"Inverse variance weighted"	9	-0.590313333898561	0.509038727666121	0.246186075358283	164.751326354497	8	1.62128578520775e-31	"PLOD2"	"6923_1"	"O00469"	"smp"	"primary"	14	-1.58802924012416	0.407402572327037	0.554153622413869	0.204327896420532	1.50290901347309	-0.0496487484092838	0.0894988864043117	0.596342923549602	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.44313493564491	1	0.521335218405776	1	0.608736515036228	"2.462e-01"	0.521335218405776	1
"6923_1"	"wet_AMD"	"wet_AMD"	"6923_1"	"MR Egger"	9	0.0585938259938703	1.28529165713184	0.963638664892874	157.81343829346	7	9.2524633036012e-31	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-2.46057782198454	2.57776547397228	1.06034446890111	0.0853855990340934	13.1676817337809	-0.0496487484092838	0.0894988864043117	0.596342923549602	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0160857827576138	"9.636e-01"	NA	NA
"6923_1"	"wet_AMD"	"wet_AMD"	"6923_1"	"Weighted median"	9	-0.110769057810343	0.165499739252713	0.503303809543053	NA	NA	NA	"PLOD2"	"6923_1"	"O00469"	"smp"	"sensitivity"	14	-0.435148546745659	0.213610431124974	0.895145451910618	0.647168525159121	1.23814021993615	-0.0496487484092838	0.0894988864043117	0.596342923549602	50.7131549677705	35.539374822409	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.298169782383975	"5.033e-01"	NA	NA
"8687_26"	"AD"	"AD"	"8687_26"	"Inverse variance weighted"	6	0.185636528966322	0.0578199586247678	0.00132460007105068	8.74037329050495	5	0.119878772324767	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"primary"	8	0.0723094100617771	0.298963647870867	1.20398456732286	1.07498790468636	1.34846060316794	0.00230488873133283	0.0169877448935314	0.89862876623912	176.177240339751	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.0119214006394561	0.0119214006394561	0.00953712051156489	0.0476856025578245	2.87791522599386	"1.325e-03"	0.00953712051156489	0.0476856025578245
"8687_26"	"AD"	"AD"	"8687_26"	"MR Egger"	6	0.170932106481581	0.126115744986141	0.175303214633632	8.70033234542547	4	0.0690421181962572	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-0.0762547536912553	0.418118966654418	1.18641019672471	0.92658012678202	1.51910138606232	0.00230488873133283	0.0169877448935314	0.89862876623912	176.177240339751	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.756210119931036	"1.753e-01"	NA	NA
"8687_26"	"AD"	"AD"	"8687_26"	"Weighted median"	6	0.19477068011378	0.0464014162392006	2.6985877629877e-05	NA	NA	NA	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	0.103823904284947	0.285717455942613	1.21503232346529	1.10940507623323	1.33071641611554	0.00230488873133283	0.0169877448935314	0.89862876623912	176.177240339751	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	4.56886345332177	"2.699e-05"	NA	NA
"8687_26"	"any_AMD"	"any_AMD"	"8687_26"	"Inverse variance weighted"	5	0.173654362543708	0.394808545854118	0.660049744117616	196.027291990955	4	2.68478458650429e-41	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"primary"	8	-0.600170387330364	0.947479112417779	1.1896443091187	0.548718133510534	2.57919958497479	0.0206215476865911	0.101311188391238	0.851732555376479	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.742555962132318	1	0.792059692941139	1	0.180423332970709	"6.600e-01"	0.792059692941139	1
"8687_26"	"any_AMD"	"any_AMD"	"8687_26"	"MR Egger"	5	0.0354495181241015	0.816100233516175	0.965352624807824	193.356953994785	3	1.14926395810692e-41	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-1.5641069395676	1.63500597581581	1.03608534327613	0.209274824809361	5.12948864981492	0.0206215476865911	0.101311188391238	0.851732555376479	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0153140182264548	"9.654e-01"	NA	NA
"8687_26"	"any_AMD"	"any_AMD"	"8687_26"	"Weighted median"	5	0.0179278084167978	0.0614532273156847	0.770492342989249	NA	NA	NA	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-0.102520517121944	0.13837613395554	1.01808947624565	0.902559631636933	1.14840742407488	0.0206215476865911	0.101311188391238	0.851732555376479	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.113231672862552	"7.705e-01"	NA	NA
"8687_26"	"dry_AMD"	"dry_AMD"	"8687_26"	"Inverse variance weighted"	5	0.131271543452488	0.376881661102263	0.727607599633601	127.653484511035	4	1.23638075979459e-26	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"primary"	8	-0.607416512307947	0.869959599212923	1.1402773741311	0.544756424192623	2.38681442239507	0.0237637202207917	0.0964559723095058	0.821292369243014	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.935495485243201	1	0.818558549587801	1	0.138102773514957	"7.276e-01"	0.818558549587801	1
"8687_26"	"dry_AMD"	"dry_AMD"	"8687_26"	"MR Egger"	5	-0.0279674811265291	0.776783175230507	0.97127898503782	125.121955645095	3	6.08344601425344e-27	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-1.55046250457832	1.49452754232526	0.972419988289656	0.212149830864643	4.45723020268903	0.0237637202207917	0.0964559723095058	0.821292369243014	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.012656007723432	"9.713e-01"	NA	NA
"8687_26"	"dry_AMD"	"dry_AMD"	"8687_26"	"Weighted median"	5	-0.00856774873597942	0.0720194552007475	0.90530358806785	NA	NA	NA	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-0.149725880929444	0.132590383457486	0.991468849826209	0.860943945235873	1.14178220964942	0.0237637202207917	0.0964559723095058	0.821292369243014	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0432057583492887	"9.053e-01"	NA	NA
"8687_26"	"wet_AMD"	"wet_AMD"	"8687_26"	"Inverse variance weighted"	5	0.175701179100366	0.470431322907403	0.708784127804373	157.00807000753	4	6.40501220042572e-33	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"primary"	8	-0.746344213798144	1.09774657199888	1.19208178647066	0.474096584252619	2.99740397386599	0.0157703595796189	0.121127209145649	0.904650452264776	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.708784127804373	1	0.818558549587801	1	0.149486016409038	"7.088e-01"	0.818558549587801	1
"8687_26"	"wet_AMD"	"wet_AMD"	"8687_26"	"MR Egger"	5	0.0700571305222721	0.975611082655314	0.942754339185648	156.125897613243	3	1.2563917530559e-33	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-1.84214059148214	1.98225485252669	1.07256945595706	0.15847782647909	7.25909272868417	0.0157703595796189	0.121127209145649	0.904650452264776	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.0256014600042345	"9.428e-01"	NA	NA
"8687_26"	"wet_AMD"	"wet_AMD"	"8687_26"	"Weighted median"	5	0.0169949273315077	0.081939750305309	0.8356915441239	NA	NA	NA	"TMEM106B"	"8687_26"	"Q9NUM4"	"smp"	"sensitivity"	8	-0.143606983266898	0.177596837929913	1.0171401626973	0.866228123315385	1.1943437100751	0.0157703595796189	0.121127209145649	0.904650452264776	203.833407382309	36.6238975849307	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	0.077953992183561	"8.357e-01"	NA	NA
"8874_53"	"AD"	"AD"	"8874_53"	"Inverse variance weighted"	9	-0.0596249523643735	0.0417782573575244	0.153528990140416	11.929350682235	8	0.154384028162131	"CLN5"	"8874_53"	"O75503"	"smp"	"primary"	10	-0.141510336785121	0.0222604320563743	0.94211780638881	0.868046202731444	1.02251004419112	0.0205010333559066	0.00824124493448742	0.0417421456601115	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	0.345440227815937	1	0.394788831789642	1	0.813809606706282	"1.535e-01"	0.394788831789642	1
"8874_53"	"AD"	"AD"	"8874_53"	"MR Egger"	9	-0.157314120652036	0.052083180660482	0.00252407736872814	5.74112903237283	7	0.570280532168817	"CLN5"	"8874_53"	"O75503"	"smp"	"sensitivity"	10	-0.259397154746581	-0.0552310865574917	0.854435620784603	0.771516550729077	0.946266453228605	0.0205010333559066	0.00824124493448742	0.0417421456601115	156.610844478627	43.288512519091	"reestimated"	"NA"	"deCODE_SomaScan_smp_genome_wide_to_prespecified_primary_outcomes"	"genome_wide"	"independent_platform_same_assay_sensitivity"	9	36	NA	NA	NA	NA	2.59789733710749	"2.524e-03"	NA	NA
